"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00193389346553888,0.260782776275085,0.868,0.774,1,"0","POLR2F"
0.00363711498304706,0.260757443125671,0.563,0.407,1,"0","GMPS"
0.000769377767488647,0.260227152935586,0.995,0.992,1,"0","NDUFA4"
0.00439207528869584,0.259328207367274,0.65,0.516,1,"0","C19orf48"
0.00111755737466472,0.259221629319719,0.863,0.73,1,"0","GTF3C6"
0.00213628892946571,0.258540032072822,0.746,0.617,1,"0","PPT1"
0.00442195858103315,0.258147597625144,0.853,0.698,1,"0","TGFB1I1"
0.00556668319196367,0.25807261731075,0.695,0.601,1,"0","TIMM17A"
0.00399854511720162,0.257781191499828,0.827,0.685,1,"0","MRPL55"
0.00600601966033145,0.255968229329896,0.812,0.69,1,"0","USP22"
0.00170916151911342,0.255435639297791,0.812,0.665,1,"0","LSM5"
0.00142322414768284,0.25311003403997,0.838,0.718,1,"0","POLR1D"
0.00352142223241096,0.252901641968341,0.792,0.669,1,"0","ADRM1"
0.00573526773980503,0.250868711932705,0.675,0.54,1,"0","ECHDC1"
